,0
R_CHOLPtg,False
R_CHOLPtl,False
R_CHOLt4,False
R_CHOLtg,False
R_CHOLtn,False
R_CHOLtr,False
R_CHOLtu,False
R_CHSTEROLSULT,True
R_CHSTEROLt,True
R_CHSTEROLt1,False
R_CHSTEROLt2,False
R_CHSTEROLt3,False
R_CHSTEROLtg,True
R_CHTNASE,True
R_CHTNASEe,True
R_CITL,True
R_CITMCOAHm,False
R_CITMCOALm,True
R_CITRtm,False
R_CITt4_2,False
R_CITt4_4,False
R_CITtam,False
R_CITtbm,False
R_CK,True
R_CKc,False
R_CLFORtex,True
R_CLFORtex2,True
R_CLHCO3tex2,True
R_CLHCOtex,True
R_CLI2tex,True
R_CLOHtex2,True
R_CLOXAtex2,True
R_CLPNDCOAtx,False
R_CLPNDCPT1,True
R_CLPNDCPT2,True
R_CLPNDCRNt,True
R_CLPNDt,False
R_CLS_hs,True
R_CMPACNAtg,False
R_CMPACNAtn,True
R_ACNMCT,True
R_CMPSASn,True
R_CO2t,False
R_CO2ter,False
R_CO2tg,False
R_CO2tm,False
R_CO2tn,False
R_CYOR_u10m,True
R_CYSALANaEx,True
R_CYSAMO,True
R_CYSASNNaEx,True
R_CYSGLNNaEx,True
R_CYSGLTH,False
R_CYSGLUexR,False
R_CYSGLYex_copy1,True
