,R_PFK,R_PFL,R_PGI,R_PGK,R_PGL,R_ACALD,R_AKGt2r,R_PGM,R_PIt2r,R_ALCD2x,R_ACALDt,R_ACKr,R_PPC,R_ACONTa,R_ACONTb,R_ATPM,R_PPCK,R_ACt2r,R_PPS,R_ADK1,R_AKGDH,R_ATPS4r,R_PTAr,R_PYK,R_BIOMASS_Ecoli_core_w_GAM,R_PYRt2,R_CO2t,R_RPE,R_CS,R_RPI,R_SUCCt2_2,R_CYTBD,R_D_LACt2,R_ENO,R_SUCCt3,R_ETOHt2r,R_SUCDi,R_SUCOAS,R_TALA,R_THD2,R_TKT1,R_TKT2,R_TPI,R_EX_ac_e,R_EX_acald_e,R_EX_akg_e,R_EX_co2_e,R_EX_etoh_e,R_EX_for_e,R_EX_fru_e,R_EX_fum_e,R_EX_glc__D_e,R_EX_gln__L_e,R_EX_glu__L_e,R_EX_h_e,R_EX_h2o_e,R_EX_lac__D_e,R_EX_mal__L_e,R_EX_nh4_e,R_EX_o2_e,R_EX_pi_e,R_EX_pyr_e,R_EX_succ_e,R_FBA,R_FBP,R_FORt2,R_FORt,R_FRD7,R_FRUpts2,R_FUM,R_FUMt2_2,R_G6PDH2r,R_GAPD,R_GLCpts,R_GLNS,R_GLNabc,R_GLUDy,R_GLUN,R_GLUSy,R_GLUt2r,R_GND,R_H2Ot,R_ICDHyr,R_ICL,R_LDH_D,R_MALS,R_MALt2_2,R_MDH,R_ME1,R_ME2,R_NADH16,R_NADTRHD,R_NH4t,R_O2t,R_PDH
ssw__wt_glyc__1_7,0.8330007,0.9872198,0.9933352,0.9834148,0.9722002,0.9789186,0.9768744,0.99109054,0.97897387,0.97923136,0.44881797,0.98241603,0.9892882,0.97851425,0.98646295,0.98779005,0.99710387,0.9794439,0.9915778,0.9787976,0.98813045,0.98852444,0.9826061,0.9877175,0.9945793,0.984989,0.98720425,0.83513993,0.9875913,0.7539869,0.9837172,0.98528624,0.9779976,0.9895509,0.98376733,0.9780442,0.9909074,0.9905721,0.99227244,0.9838485,0.9963194,0.99721795,0.97864556,0.25768563,0.0,0.25768563,0.0,0.25768563,0.7791463,0.30375716,0.4900926,0.30375198,0.5227325,0.42065874,0.85963756,0.23539983,0.25768563,0.4904451,0.23406929,0.4900235,0.25768563,0.32986182,0.31705055,0.9941974,0.9806932,0.9935805,0.6152902,0.99752206,0.9909989,0.9811719,0.98324376,0.98943853,0.9933369,0.9833284,0.98728377,0.98683447,0.9862867,0.98058957,0.9783086,0.99589086,0.9831176,0.8646919,0.9974737,0.98097664,0.987365,0.97966856,0.9805239,0.99290144,0.9925628,0.9812894,0.9792348,0.91509724,0.47321364,0.99994123,0.9996907
ssw__wt_xyl__1_7,0.84692883,0.98617005,0.99285436,0.98216087,0.9711408,0.97671217,0.9757393,0.99129903,0.9779305,0.97737753,0.81223387,0.9814973,0.98788434,0.97801346,0.98581064,0.98674726,0.99640036,0.9784126,0.9906804,0.97808605,0.9875698,0.987874,0.9817271,0.98690796,0.99361813,0.98401684,0.9863999,0.57201487,0.9870065,0.53775716,0.9827502,0.98494136,0.9772963,0.98928064,0.982726,0.97736716,0.7025275,0.9898008,0.9918849,0.98311824,0.9961239,0.9969741,0.9786252,0.2577021,0.0,0.2577021,0.0,0.2577021,0.83271354,0.24641766,0.33615243,0.24641593,0.432765,0.4043586,0.7462345,0.42133886,0.2577021,0.3364825,0.4197801,0.6753705,0.2577021,0.3298829,0.3170708,0.99381685,0.980495,0.99286467,0.69153166,0.7038996,0.99074435,0.98086137,0.9827139,0.98864126,0.99288887,0.9831096,0.9873417,0.98677486,0.9859558,0.98101515,0.9774708,0.8029333,0.9826067,0.99304444,0.96796286,0.981067,0.9864621,0.979154,0.95141464,0.8497024,0.7879524,0.9450276,0.8874492,0.6197431,0.8367607,0.9996941,0.99994123
ssw__glc_ale1__1_7,0.84468156,0.98603034,0.99297196,0.98269343,0.97106874,0.977231,0.9760127,0.9911367,0.97808814,0.9779257,0.5041871,0.9815788,0.9877843,0.9780086,0.9857815,0.9868788,0.9966337,0.97867393,0.9909242,0.9785219,0.9875908,0.98794675,0.98199874,0.9871069,0.9937634,0.9842608,0.98650384,0.6314902,0.9870447,0.5956829,0.9829267,0.98526996,0.97759736,0.98929465,0.9829872,0.9776544,0.7200224,0.99011374,0.9922496,0.98326194,0.9963417,0.9972213,0.97869986,0.25769767,0.0,0.25769767,0.0,0.25769767,0.79326123,0.30403745,0.35953945,0.31408268,0.4996976,0.41585535,0.7510775,0.2719853,0.25769767,0.35988504,0.2706063,0.5265137,0.25769767,0.3298772,0.31706533,0.9941678,0.9807649,0.9931914,0.6345264,0.75909394,0.9905181,0.9806664,0.9830183,0.9889542,0.9926972,0.98270035,0.9869566,0.9864727,0.98536503,0.9804383,0.97738135,0.7504726,0.97332215,0.71667343,0.8891274,0.8320926,0.98645025,0.9790662,0.91828156,0.8161702,0.7378543,0.93240845,0.9420096,0.6640556,0.5286047,0.9999395,0.99994123
ssw__glc_ale2__1_7,0.8398068,0.98654616,0.9932912,0.98299474,0.9715594,0.97816277,0.97646224,0.99118114,0.9784704,0.97877455,0.5784203,0.9816917,0.98851454,0.978422,0.98626274,0.98728234,0.99719,0.9790303,0.99131936,0.97857064,0.98821384,0.9882726,0.9821946,0.98739815,0.9943022,0.9846227,0.9871113,0.76713526,0.98731863,0.76435465,0.98322636,0.9853036,0.9777705,0.989408,0.983197,0.97782576,0.73198766,0.99016494,0.9923269,0.9835754,0.99644166,0.9973282,0.97870195,0.25771415,0.0,0.25771415,0.0,0.25771415,0.7788782,0.31459877,0.31869107,0.31459358,0.44073656,0.39702755,0.70792973,0.31447434,0.25771415,0.31903672,0.31305206,0.568898,0.25771415,0.3298983,0.3170856,0.9942607,0.98077923,0.9933344,0.6148606,0.71767145,0.99085104,0.9809279,0.9831814,0.9891505,0.9929905,0.98312265,0.9873601,0.9868313,0.9856838,0.9806634,0.97787243,0.77506936,0.98303795,0.7949606,0.9969619,0.90028083,0.9868866,0.9794987,0.93960893,0.9929784,0.8651142,0.9814947,0.9794347,0.93642217,0.60286534,0.99994123,0.9997909
ssw__glc_ale3__1_7,0.8455312,0.9859269,0.99295133,0.98264366,0.970957,0.97717613,0.9759423,0.9910834,0.9779987,0.97789156,0.4808318,0.9814703,0.9877379,0.9779244,0.98572475,0.98680127,0.9965975,0.97862077,0.9908397,0.9784445,0.98754436,0.98792106,0.98201984,0.98706394,0.99371517,0.9842058,0.9865369,0.5991104,0.9870138,0.5771022,0.98290455,0.98515964,0.9775339,0.98917043,0.9829495,0.97759604,0.71387076,0.99004656,0.9921703,0.983226,0.9962847,0.9971591,0.97865707,0.25769275,0.0,0.25769275,0.0,0.25769275,0.7992632,0.2934803,0.35828322,0.29959926,0.47340128,0.4127439,0.74242127,0.25718817,0.25769275,0.35862884,0.25582132,0.51174974,0.25769275,0.32987094,0.3170593,0.994199,0.9806495,0.9931259,0.64291084,0.7256421,0.99048716,0.98059076,0.9829564,0.9888749,0.9926265,0.9827024,0.9869257,0.9864522,0.9853083,0.9803834,0.9773386,0.73797333,0.97383934,0.68648833,0.93301284,0.83364236,0.9863952,0.9790286,0.8776847,0.81094295,0.7047035,0.9326828,0.93943423,0.69372016,0.50524026,0.99994123,0.99988425
ssw__glyc_ale1__1_7,0.84134084,0.9864899,0.99319226,0.98312837,0.9716041,0.9785553,0.9764693,0.991241,0.9785899,0.9791982,0.6595069,0.9821191,0.98876953,0.97837037,0.9862929,0.9874197,0.99723125,0.97914296,0.99121505,0.97856224,0.9883807,0.98828906,0.9825408,0.9874249,0.99431217,0.9846061,0.98718816,0.7984549,0.98741454,0.7479766,0.9833894,0.98544604,0.9778916,0.9894695,0.9834274,0.9779435,0.8844514,0.9904702,0.992214,0.9836918,0.9963447,0.99711204,0.9788854,0.25773194,0.0,0.25773194,0.0,0.25773194,0.71639377,0.18246472,0.38346368,0.19052549,0.4207793,0.37503305,0.70907617,0.35516113,0.25773194,0.3838076,0.35370415,0.6094832,0.25773194,0.3299211,0.31710753,0.99442106,0.980752,0.99350506,0.5366234,0.7865366,0.9348934,0.9811391,0.9832684,0.9894125,0.9932199,0.9834084,0.9874612,0.987062,0.9865158,0.98110974,0.9782287,0.927142,0.9831681,0.99363816,0.9973004,0.9813344,0.98737824,0.9796027,0.98050135,0.9930004,0.9340863,0.98156947,0.97950935,0.96691525,0.683983,0.99994123,0.99986863
ssw__glyc_ale2__1_7,0.8376431,0.98673886,0.9934066,0.98325634,0.97201043,0.97891665,0.9768047,0.9913292,0.9788285,0.9794559,0.6534614,0.9822799,0.9891204,0.9786453,0.98655736,0.987686,0.997392,0.9793643,0.99142945,0.97875416,0.9885259,0.98847234,0.9825858,0.9877344,0.9946164,0.9848395,0.9872608,0.79223067,0.98750275,0.77765083,0.9835398,0.98568636,0.9780421,0.9895093,0.983628,0.9780905,0.9905878,0.99040973,0.99222445,0.9838042,0.996419,0.99721575,0.97888726,0.25773063,0.0,0.25773063,0.0,0.25773063,0.65801024,0.24304192,0.43496114,0.24303673,0.45515445,0.3894934,0.718483,0.35229033,0.25773063,0.43530855,0.3508334,0.6066179,0.25773063,0.3299194,0.3171059,0.9943347,0.98086613,0.9936952,0.47400314,0.838407,0.9910043,0.9813155,0.98337215,0.9895179,0.9933461,0.9833929,0.98759955,0.98714846,0.98655736,0.9810165,0.97848284,0.98567426,0.9831959,0.99356216,0.9973315,0.9812256,0.9874647,0.9797998,0.98066914,0.9928881,0.96080077,0.9815229,0.97951806,0.9933876,0.67793393,0.99994123,0.99990666
ssw__xyl_ale1__1_7,0.83905905,0.9866509,0.993163,0.9830043,0.97188634,0.9783518,0.9765734,0.991395,0.97862315,0.9788962,0.6360557,0.98191375,0.9886678,0.9784261,0.98623437,0.98743725,0.9971691,0.97916234,0.9914123,0.97855747,0.9883394,0.98834807,0.9823614,0.9874822,0.9943797,0.9846876,0.9870933,0.74249417,0.98755133,0.69802946,0.9833603,0.98545843,0.9779214,0.98926747,0.98336893,0.9779733,0.83725476,0.9903114,0.99224705,0.9835832,0.9964795,0.9972676,0.978834,0.25772706,0.0,0.25772706,0.0,0.25772706,0.7576355,0.24091625,0.37946582,0.24091107,0.44688877,0.44691643,0.7622707,0.34388784,0.25772706,0.3798115,0.3424378,0.59823614,0.25772706,0.32991484,0.3171015,0.9942397,0.9808042,0.99345505,0.58695406,0.72860587,0.9910096,0.9810444,0.9832445,0.9892986,0.9932252,0.9834018,0.9875116,0.9869931,0.98620677,0.9809632,0.97814095,0.93514353,0.9831875,0.94732773,0.99731946,0.9812812,0.98724025,0.9796411,0.98034275,0.9931872,0.9564236,0.9817098,0.9796238,0.99818015,0.6605227,0.99994123,0.9998013
ssw__xyl_ale2__1_7,0.8314155,0.98753,0.99343747,0.9836291,0.97285116,0.9795174,0.97731894,0.99135655,0.9793186,0.9797749,0.693013,0.98272866,0.98976994,0.9789159,0.98685074,0.98815393,0.99785686,0.9797386,0.99191827,0.9790887,0.98878133,0.9887018,0.9829516,0.98805195,0.9950414,0.98514485,0.9873848,0.8802844,0.98767173,0.810499,0.9838521,0.98610413,0.978273,0.98972154,0.9840093,0.9783611,0.990985,0.9902971,0.9923469,0.9840698,0.99651563,0.99728996,0.97890383,0.25773954,0.0,0.25773954,0.0,0.25773954,0.72446024,0.25703263,0.47530368,0.25702745,0.453886,0.30208543,0.7826519,0.37068692,0.25773954,0.47565797,0.36920917,0.62496114,0.25773954,0.32993078,0.31711686,0.9943016,0.9810954,0.99390066,0.54608285,0.8769764,0.99100226,0.981524,0.9835548,0.98984945,0.99364144,0.98336643,0.98789465,0.98746777,0.9867868,0.9812146,0.9786584,0.9962322,0.9834096,0.99371576,0.99727786,0.98131484,0.9877598,0.97991663,0.9808119,0.9928256,0.97092575,0.981664,0.97960377,0.99813163,0.7175002,0.99994123,0.99990666
ssw__xyl_ale3__1_7,0.8341574,0.98704505,0.9933307,0.9835246,0.9723325,0.97934574,0.976959,0.99121535,0.97897416,0.9797605,0.6265604,0.98258275,0.98926586,0.9784833,0.986352,0.9878539,0.9976997,0.97953063,0.9917234,0.97896206,0.98861086,0.98845875,0.98259485,0.987586,0.9947323,0.98494697,0.9874322,0.8870625,0.9876845,0.75503653,0.9835592,0.9857126,0.9781342,0.9893644,0.9836612,0.9781809,0.94978404,0.9904428,0.9922644,0.9838616,0.9964502,0.99720716,0.97884625,0.25772482,0.0,0.25772482,0.0,0.25772482,0.7011481,0.22433683,0.45316884,0.22929862,0.48657238,0.4151785,0.76812285,0.3392134,0.25772482,0.45351967,0.3377703,0.5935768,0.25772482,0.32991198,0.31709877,0.99425703,0.98081994,0.9937075,0.5193158,0.82518435,0.9911289,0.9812174,0.9833794,0.98957866,0.99352944,0.9835402,0.9874685,0.9870658,0.98677546,0.98104286,0.9783226,0.9800837,0.9834399,0.9603506,0.99736094,0.9812243,0.98758256,0.97992986,0.980616,0.9931648,0.9928883,0.9817808,0.97973114,0.9981577,0.65102375,0.99994123,0.999765
ssw__glc_ac_ac2__1_7,0.8422319,0.9870141,0.9927701,0.98306733,0.97140336,0.9788424,0.9763316,0.9905167,0.9786091,0.9793279,0.4588114,0.98232776,0.9890151,0.97851753,0.9867238,0.9873822,0.9972179,0.9791258,0.9909902,0.9785158,0.9881183,0.98815113,0.98278224,0.9875826,0.9941887,0.9845603,0.9870417,0.5998749,0.9865164,0.5715841,0.9835961,0.98547965,0.9776708,0.99008304,0.9837896,0.9777728,0.9912149,0.99019533,0.9915916,0.9835615,0.99565065,0.9965388,0.97824275,0.25768787,0.0,0.25768787,0.0,0.25768787,0.5570948,0.22510645,0.46254218,0.22510299,0.42557853,0.30899733,0.6965599,0.2423847,0.25768787,0.46288604,0.24106625,0.4970123,0.25768787,0.32986465,0.3170533,0.99392265,0.9806188,0.99351484,0.38951346,0.99811995,0.9435515,0.98149484,0.9831088,0.9893987,0.9938155,0.9830172,0.9878003,0.9873061,0.9864387,0.98096436,0.9786903,0.99638677,0.98301893,0.9943132,0.9973942,0.9810439,0.9876085,0.97898924,0.98061705,0.99224126,0.83251023,0.9809246,0.96088845,0.7020221,0.48321077,0.99994123,0.99989116
ssw__glc_ac_glc1__1_7,0.83865386,0.9869386,0.993427,0.9833263,0.9719985,0.978798,0.976634,0.99110055,0.9788118,0.9793113,0.7166025,0.98220974,0.9890351,0.9785767,0.9865117,0.9875574,0.99755263,0.9792923,0.99150676,0.9787254,0.98862725,0.9884959,0.98262286,0.9877285,0.9946541,0.9848922,0.98729813,0.8047465,0.98766106,0.7626379,0.9835838,0.9855818,0.97807205,0.98973686,0.9835579,0.9781239,0.81148374,0.9905475,0.99235016,0.9837826,0.99643433,0.9972674,0.9789777,0.25774488,0.0,0.25774488,0.0,0.25774488,0.74899065,0.28402492,0.25452492,0.31365803,0.49322993,0.43671876,0.70057523,0.38124636,0.25774488,0.2548706,0.37975132,0.6354826,0.25774488,0.32993764,0.3171234,0.99439484,0.981012,0.9936033,0.57596755,0.69155306,0.9911213,0.9812799,0.9834508,0.9896729,0.9934702,0.9833661,0.9876455,0.9871391,0.98661715,0.9812367,0.97830707,0.94327104,0.9834473,0.9935722,0.9973746,0.98133695,0.98745716,0.9796725,0.9805298,0.99322647,0.9929724,0.98184854,0.9797762,0.99823534,0.74110055,0.99994123,0.99985653
ssw__glc_ac_glc2__1_7,0.8482058,0.98581034,0.9929501,0.9822733,0.9705234,0.9765798,0.9755188,0.9908576,0.9776615,0.9773539,0.40561676,0.9812849,0.98749506,0.9775353,0.9854008,0.98641855,0.9963524,0.97829735,0.9905103,0.9782109,0.9873793,0.98756415,0.9817981,0.9867382,0.99342006,0.98394936,0.9248615,0.5711341,0.9867209,0.5343415,0.9826586,0.9849412,0.9772779,0.98923504,0.9827225,0.9773384,0.7445428,0.9899487,0.9920965,0.9830146,0.99623317,0.99715066,0.9786481,0.25767586,0.0,0.25767586,0.0,0.25767586,0.75577426,0.3248435,0.32767728,0.35247982,0.42952597,0.37622488,0.68501085,0.20240837,0.25767586,0.3280125,0.20108998,0.45707938,0.25767586,0.32984927,0.31703848,0.99407667,0.9805074,0.9929207,0.5846291,0.810297,0.9904688,0.98030174,0.9827398,0.98875296,0.9923384,0.9825376,0.9867486,0.98625267,0.9852695,0.9801549,0.9773625,0.73058987,0.9824582,0.6523739,0.9677225,0.9117777,0.9863045,0.97887444,0.8813214,0.79595876,0.69357264,0.8969953,0.8904586,0.6335966,0.42999598,0.99994123,0.9998618
ssw__glc_glyc_glc__1_7,0.83342755,0.9873601,0.9936221,0.98342794,0.9724041,0.97914666,0.9771832,0.9913216,0.97903955,0.97955114,0.7397198,0.982308,0.98948085,0.9787353,0.9866705,0.98783886,0.997938,0.9795373,0.9917278,0.9788788,0.9887636,0.9886789,0.9827176,0.98795295,0.9949876,0.9851356,0.98746383,0.8454936,0.9878112,0.82229656,0.9837166,0.9858149,0.9782185,0.98987496,0.98376155,0.9782721,0.92017144,0.9904799,0.99248314,0.9839811,0.99658984,0.99747306,0.9788494,0.25774977,0.0,0.25774977,0.0,0.25774977,0.74464583,0.33406273,0.4077485,0.38342106,0.46295404,0.43788683,0.7430401,0.39131644,0.25774977,0.40809935,0.38980582,0.6455195,0.25774977,0.32994393,0.31712946,0.99438787,0.9810929,0.99375695,0.5705409,0.8032788,0.99120235,0.98135906,0.9835161,0.9898352,0.9935669,0.98329145,0.9877127,0.9872858,0.9867586,0.98128474,0.97857976,0.9879391,0.9834988,0.99351156,0.9972501,0.9813141,0.98752433,0.97984844,0.98059857,0.9931278,0.98407096,0.9818499,0.97982943,0.9982249,0.7642253,0.99994123,0.9998842
ssw__glc_glyc_glyc__1_7,0.8361885,0.9871275,0.9933702,0.98338914,0.9721568,0.9790304,0.9768803,0.99122536,0.9790269,0.9794763,0.6740224,0.9824714,0.9892931,0.97855335,0.98649496,0.9877514,0.99758726,0.9794106,0.99158657,0.9788973,0.9887124,0.9884894,0.98265463,0.9877566,0.9947442,0.9849049,0.9874075,0.807756,0.98751295,0.7500579,0.9836156,0.9857656,0.9780936,0.98958516,0.98368645,0.9781489,0.983683,0.9902385,0.99231243,0.98384887,0.9964051,0.9971569,0.97886443,0.25773507,0.0,0.25773507,0.0,0.25773507,0.695234,0.2576521,0.38840267,0.25764865,0.43888503,0.2547641,0.6592297,0.36197153,0.25773507,0.38874832,0.36050072,0.616269,0.25773507,0.3299251,0.31711137,0.9943432,0.9809747,0.99368644,0.51276535,0.758575,0.99110436,0.9813653,0.98343754,0.9896491,0.9934566,0.9834825,0.9876598,0.9872364,0.9866453,0.9809989,0.978543,0.929903,0.9834773,0.9934912,0.9972572,0.981208,0.98752505,0.97991353,0.98077595,0.99294674,0.992888,0.9816954,0.9797009,0.9981023,0.69850224,0.99994123,0.9998738
ssw__glc_xyl_glc__1_7,0.8402407,0.9866029,0.9934311,0.9832208,0.9715398,0.97840947,0.9764203,0.991238,0.97837317,0.9790178,0.60211396,0.98209226,0.9887355,0.9782885,0.98613286,0.9873564,0.99748546,0.9790489,0.99137104,0.9786739,0.98821014,0.9881998,0.9823722,0.9874307,0.99439025,0.98465866,0.987168,0.7769709,0.9874497,0.7232425,0.9832364,0.9854675,0.9778167,0.9895616,0.9832813,0.97786856,0.86596686,0.9902892,0.99240625,0.98353016,0.9963984,0.99724007,0.978724,0.2577195,0.0,0.2577195,0.0,0.2577195,0.8016584,0.29808703,0.37951,0.3882219,0.5067443,0.32732666,0.733973,0.32688597,0.2577195,0.37985218,0.32544982,0.5812769,0.2577195,0.32990515,0.31709218,0.99433494,0.98078054,0.99329627,0.6462421,0.7493126,0.9910427,0.9808635,0.98310846,0.9894026,0.9930906,0.9830255,0.98713344,0.986634,0.98620886,0.9806838,0.97801715,0.77652675,0.9831534,0.8284854,0.9970983,0.9027121,0.9871369,0.97965896,0.9802984,0.99306643,0.9448718,0.9816516,0.9795777,0.99809724,0.62656814,0.99994123,0.99980646
ssw__glc_xyl_xyl__1_7,0.8317116,0.9874508,0.99344456,0.98379195,0.9727222,0.9795421,0.9772659,0.991298,0.9793312,0.9798307,0.66448784,0.982736,0.98969585,0.9787868,0.9867353,0.98810756,0.9980764,0.9796769,0.99193573,0.9789648,0.9888974,0.98872626,0.9829883,0.9879468,0.9950553,0.98512447,0.987532,0.88717115,0.9875614,0.82234937,0.9838075,0.9861926,0.9782683,0.98970103,0.9839838,0.978334,0.99076396,0.99035436,0.99247324,0.9840495,0.99643797,0.99723125,0.9788784,0.2577333,0.0,0.2577333,0.0,0.2577333,0.506094,0.2705383,0.45755285,0.2705331,0.48494992,0.34240463,0.6928044,0.35751173,0.2577333,0.45790544,0.3560513,0.6118264,0.2577333,0.32992283,0.31710917,0.9943571,0.9810077,0.99401486,0.3582722,0.8398502,0.9911096,0.9815227,0.9836036,0.9899154,0.99370897,0.9834722,0.9878068,0.9873972,0.98697203,0.98112,0.97876954,0.9962271,0.9834567,0.9936675,0.99726754,0.9812911,0.9877515,0.9799966,0.98089015,0.99289495,0.992971,0.98170763,0.9796717,0.99809366,0.6889658,0.99994123,0.99986
pgi__glu4_delpgi__1_7,0.82932,0.98823744,0.9938059,0.9835175,0.9730218,0.9801941,0.97726125,0.99073476,0.97967213,0.98028225,0.63811,0.9826862,0.9899501,0.97905344,0.9871625,0.9882063,0.99801594,0.97990376,0.9919307,0.9788806,0.9888786,0.98909295,0.9831131,0.98831004,0.995211,0.98546875,0.98751503,0.9021214,0.9872229,0.7644755,0.98426586,0.98616695,0.9783535,0.9906259,0.9844128,0.9784796,0.9913725,0.9905879,0.9920984,0.9842797,0.9960457,0.9969237,0.97852457,0.2577275,0.0,0.2577275,0.0,0.2577275,0.61169344,0.3217217,0.46474773,0.3217148,0.48696974,0.37806314,0.7430969,0.34486663,0.2577275,0.46510893,0.34343907,0.59923613,0.2577275,0.3299154,0.31710204,0.99387676,0.9812051,0.9941498,0.431508,0.9982821,0.991115,0.9820226,0.9837699,0.9900141,0.99457324,0.98341036,0.9883204,0.98787624,0.9867909,0.9814765,0.9789065,0.99656075,0.98360914,0.99429846,0.99757695,0.98116535,0.9879644,0.97943884,0.9809096,0.99281734,0.99281734,0.981473,0.97947687,0.9859544,0.66257703,0.99994123,0.999879
pgi__pgi_ale1__1_7,0.82029086,0.9887536,0.9944226,0.98422706,0.97318286,0.9810503,0.9780741,0.9910437,0.98029846,0.9810175,0.6982777,0.9832315,0.990838,0.97923726,0.9872551,0.98887455,0.9986951,0.98040736,0.9923745,0.97907656,0.9894864,0.9895521,0.9835772,0.98879856,0.9958502,0.98591566,0.9878099,0.99787414,0.9875593,0.9437714,0.98468333,0.98673314,0.978717,0.99063575,0.9847974,0.9788916,0.9914049,0.9908207,0.9925266,0.98462284,0.9965433,0.9974472,0.97894347,0.25774086,0.0,0.25774086,0.0,0.25774086,0.5227322,0.34709162,0.42166147,0.35932663,0.50949645,0.37344557,0.6558898,0.37305322,0.25774086,0.4220296,0.37158757,0.62733567,0.25774086,0.3299325,0.3171185,0.9943967,0.98138565,0.9945816,0.36764002,0.9983062,0.9912545,0.98209596,0.98423225,0.99035233,0.99428606,0.98348385,0.9882645,0.98794645,0.9872551,0.9815083,0.9792995,0.99672824,0.98382777,0.99419445,0.9974783,0.98117477,0.98820573,0.9798439,0.9812992,0.9926977,0.99293274,0.9817313,0.9797402,0.9980642,0.72276676,0.99994123,0.9999032
pgi__pgi_ale2__1_7,0.8315962,0.98768824,0.99375945,0.9834403,0.972594,0.9798214,0.9771185,0.99078345,0.9794222,0.9800478,0.60238355,0.98253816,0.9896791,0.97890717,0.9870903,0.9880218,0.99779135,0.979716,0.9915957,0.97870845,0.9889343,0.98898613,0.9830635,0.9880667,0.99501586,0.985203,0.9875327,0.86746347,0.9873236,0.7671166,0.98416096,0.9861864,0.9783127,0.9903479,0.9842698,0.9784285,0.99130017,0.99080074,0.9920727,0.9841765,0.99617374,0.9970378,0.97859263,0.2577195,0.0,0.2577195,0.0,0.2577195,0.61464,0.23825292,0.38212305,0.23824774,0.495784,0.38794366,0.670304,0.32699484,0.2577195,0.38247904,0.32558808,0.5814152,0.2577195,0.32990515,0.31709218,0.9940809,0.98101735,0.99407053,0.4340264,0.9982113,0.9910807,0.9818261,0.9837963,0.98986405,0.9942606,0.98348695,0.9880581,0.9876554,0.98693126,0.9812921,0.97906446,0.99651074,0.98353016,0.99427444,0.99753386,0.9811158,0.9878714,0.97936517,0.9809707,0.9927398,0.9927813,0.9814684,0.9794671,0.9979417,0.62683946,0.99994123,0.9998859
pgi__pgi_ale3__1_7,0.8124295,0.98742837,0.9928283,0.98272026,0.97040564,0.9796735,0.97664404,0.9892968,0.9788454,0.9795286,0.7522126,0.9815799,0.91908914,0.97763777,0.9856324,0.98738176,0.9971586,0.97889715,0.9909047,0.97746867,0.98782516,0.9879925,0.9818611,0.98726445,0.9943637,0.9844075,0.9860965,0.99994135,0.98608786,0.9681094,0.9831412,0.9852408,0.97721684,0.9889983,0.9833068,0.9773583,0.9897298,0.9891156,0.9907356,0.98306876,0.99476916,0.9956973,0.9772134,0.25727263,0.0,0.25727263,0.0,0.25727263,0.6366094,0.37206843,0.4623765,0.39459974,0.54295266,0.40762684,0.77483016,0.3964854,0.25727263,0.4627526,0.39499137,0.6502179,0.25727263,0.32933313,0.3165424,0.99253845,0.9797615,0.99294215,0.45385742,0.9966151,0.9895883,0.9804292,0.9825995,0.988655,0.9926989,0.98177826,0.9866279,0.9863018,0.9856479,0.979865,0.9775843,0.9950124,0.9821233,0.992428,0.995756,0.9794096,0.986533,0.9781157,0.9795683,0.9910841,0.99123245,0.9800134,0.9779966,0.99630976,0.77667785,0.9980781,0.9980367
pgi__pgi_ale5__1_7,0.8170307,0.9871086,0.9926606,0.9825176,0.9711272,0.97946554,0.9765584,0.9893101,0.9787323,0.9794086,0.70511085,0.98149794,0.9891755,0.9776281,0.9856335,0.98726386,0.99689275,0.9788151,0.990849,0.97740036,0.98776937,0.98795056,0.9817688,0.9871845,0.9941944,0.98432916,0.9860165,0.99994135,0.9860993,0.9448164,0.98310244,0.98514175,0.97719675,0.9890634,0.98325086,0.9773469,0.98981386,0.9891479,0.99078,0.9830386,0.9947206,0.99561083,0.97720367,0.25728464,0.0,0.25728464,0.0,0.25728464,0.6353744,0.34649962,0.4577018,0.34649274,0.5481021,0.40599126,0.77112234,0.37601426,0.25728464,0.45807964,0.37454602,0.62983274,0.25728464,0.32934847,0.31655714,0.9926192,0.979783,0.9929487,0.45270535,0.99665636,0.9895896,0.9804386,0.9826125,0.9886907,0.99274343,0.9818913,0.9867221,0.9863408,0.98535913,0.97980714,0.9774866,0.99499667,0.9820069,0.9924087,0.99590933,0.97935337,0.98639435,0.9781836,0.97954315,0.99108714,0.99130625,0.97997105,0.977968,0.9963631,0.72956,0.9981643,0.9981039
